Data Source	World Development Indicators																																																													
																																																														
Last Updated Date	24-01-19																																																													
																																																														
Country Name	Country Code	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018
Saudi Arabia	SAU	"Start-up procedures to register a business, male (number)"	IC.REG.PROC.MA																																												18	18	18	18	12	12	13	13	13	13	13	13	13	13	10	10
Saudi Arabia	SAU	"Start-up procedures to register a business, female (number)"	IC.REG.PROC.FE																																												20	20	20	20	14	14	15	15	15	15	15	15	15	15	12	12
Saudi Arabia	SAU	Start-up procedures to register a business (number)	IC.REG.PROC																																												19	19	19	19	13	13	14	14	14	14	14	14	14	14	11	11
Saudi Arabia	SAU	"Time required to start a business, male (days)"	IC.REG.DURS.MA																																												80.5	80.5	73.5	48.5	26.5	26.5	26.5	26.5	26.5	23.5	24	24	22.5	18.5	17	17
Saudi Arabia	SAU	"Time required to start a business, female (days)"	IC.REG.DURS.FE																																												82.5	82.5	75.5	50.5	28.5	28.5	28.5	28.5	28.5	25.5	26	26	24.5	20.5	19	19
Saudi Arabia	SAU	Time required to start a business (days)	IC.REG.DURS																																												81.3	81.3	74.3	49.3	27.3	27.3	27.3	27.3	27.3	24.3	24.8	24.8	23.3	19.3	17.8	17.8
Saudi Arabia	SAU	Cost of business start-up procedures (% of GNI per capita)	IC.REG.COST.PC.ZS																																												70.7	64.9	72	70.4	30.2	18	7.9	10.2	8.8	7	6.9	5.6	5.7	6	6.8	6.6
Saudi Arabia	SAU	"Cost of business start-up procedures, male (% of GNI per capita)"	IC.REG.COST.PC.MA.ZS																																												70.7	64.9	72	70.4	30.2	18	7.9	10.2	8.8	7	6.9	5.6	5.7	6	6.8	6.6
Saudi Arabia	SAU	"Cost of business start-up procedures, female (% of GNI per capita)"	IC.REG.COST.PC.FE.ZS																																												70.7	64.9	72	70.4	30.2	18	7.9	10.2	8.8	7	6.9	5.6	5.7	6	6.8	6.6
Saudi Arabia	SAU	Procedures to register property (number)	IC.PRP.PROC																																													5	5	5	5	5	5	5	5	5	5	5	3	3	2	2
Saudi Arabia	SAU	Time required to register property (days)	IC.PRP.DURS																																													8	8	8	8	8	8	8	8	8	8	8	6	3	1.5	1.5
Saudi Arabia	SAU	Time required to enforce a contract (days)	IC.LGL.DURS																																												635	635	635	635	635	635	635	635	635	635	635	575	575	575	575	575
Saudi Arabia	SAU	Strength of legal rights index (0=weak to 12=strong)	IC.LGL.CRED.XQ																																																						1	1	1	1	1	1
Saudi Arabia	SAU	Time to resolve insolvency (years)	IC.ISV.DURS																																																											
Saudi Arabia	SAU	"Time to import, documentary compliance (hours)"	IC.IMP.TMDC																																																							131	131	131	122	90
Saudi Arabia	SAU	"Time to import, border compliance (hours)"	IC.IMP.TMBC																																																							228	228	228	228	228
Saudi Arabia	SAU	"Cost to import, documentary compliance (US$)"	IC.IMP.CSDC.CD																																																							390	390	390	390	390
Saudi Arabia	SAU	"Cost to import, border compliance (US$)"	IC.IMP.CSBC.CD																																																							779	779	779	779	779
Saudi Arabia	SAU	Time spent dealing with the requirements of government regulations (% of senior management time)	IC.GOV.DURS.ZS																																																											
Saudi Arabia	SAU	Firms offering formal training (% of firms)	IC.FRM.TRNG.ZS																																																											
Saudi Arabia	SAU	Firms experiencing losses due to theft and vandalism (% of firms)	IC.FRM.THEV.ZS																																																											
Saudi Arabia	SAU	Firms that spend on R&D (% of firms)	IC.FRM.RSDV.ZS																																																											
Saudi Arabia	SAU	Value lost due to electrical outages (% of sales for affected firms)	IC.FRM.OUTG.ZS																																																											
Saudi Arabia	SAU	Firms visited or required meetings with tax officials (% of firms)	IC.FRM.METG.ZS																																																											
Saudi Arabia	SAU	Firms that do not report all sales for tax purposes (% of firms)	IC.FRM.INFM.ZS																																																											
Saudi Arabia	SAU	"Net official flows from UN agencies, IFAD (current US$)"	DT.NFL.IFAD.CD																																																											
Saudi Arabia	SAU	"Net official flows from UN agencies, IAEA (current US$)"	DT.NFL.IAEA.CD																																																											
Saudi Arabia	SAU	"Net official flows from UN agencies, FAO (current US$)"	DT.NFL.FAOG.CD																																																											
Saudi Arabia	SAU	"Net flows on external debt, short-term (NFL, current US$)"	DT.NFL.DSTC.CD																																																											
Saudi Arabia	SAU	"Net flows on external debt, public and publicly guaranteed (PPG) (NFL, current US$)"	DT.NFL.DPPG.CD																																																											
Saudi Arabia	SAU	"Net flows on external debt, private nonguaranteed (PNG) (NFL, current US$)"	DT.NFL.DPNG.CD																																																											
Saudi Arabia	SAU	"Net flows on external debt, long-term (NFL, current US$)"	DT.NFL.DLXF.CD																																																											
Saudi Arabia	SAU	"Net flows on external debt, total (NFL, current US$)"	DT.NFL.DECT.CD																																																											
Saudi Arabia	SAU	"Portfolio investment, bonds (PPG + PNG) (NFL, current US$)"	DT.NFL.BOND.CD																																																											
Saudi Arabia	SAU	"PPG, bilateral concessional (NFL, current US$)"	DT.NFL.BLTC.CD																																																											
Saudi Arabia	SAU	"Net financial flows, bilateral (NFL, current US$)"	DT.NFL.BLAT.CD																																																											
Saudi Arabia	SAU	"Average maturity on new external debt commitments, private (years)"	DT.MAT.PRVT																																																											
Saudi Arabia	SAU	"Average maturity on new external debt commitments, official (years)"	DT.MAT.OFFT																																																											
Saudi Arabia	SAU	Average maturity on new external debt commitments (years)	DT.MAT.DPPG																																																											
Saudi Arabia	SAU	"Interest rescheduled, private (current US$)"	DT.IXR.PRVT.CD																																																											
Saudi Arabia	SAU	"Interest rescheduled, official (current US$)"	DT.IXR.OFFT.CD																																																											
Saudi Arabia	SAU	Interest rescheduled (capitalized) (current US$)	DT.IXR.DPPG.CD																																																											
Saudi Arabia	SAU	Interest forgiven (current US$)	DT.IXF.DPPG.CD																																																											
Saudi Arabia	SAU	"Interest arrears, private creditors (current US$)"	DT.IXA.PRVT.CD																																																											
Saudi Arabia	SAU	"Interest arrears, official creditors (current US$)"	DT.IXA.OFFT.CD																																																											
Saudi Arabia	SAU	Net change in interest arrears (current US$)	DT.IXA.DPPG.CD.CG																																																											
Saudi Arabia	SAU	"Interest arrears, long-term DOD (US$)"	DT.IXA.DPPG.CD																																																											
Saudi Arabia	SAU	"PPG, private creditors (INT, current US$)"	DT.INT.PRVT.CD																																																											
Saudi Arabia	SAU	"PPG, other private creditors (INT, current US$)"	DT.INT.PROP.CD																																																											
Saudi Arabia	SAU	"PNG, commercial banks and other creditors (INT, current US$)"	DT.INT.PNGC.CD																																																											
Saudi Arabia	SAU	"PNG, bonds (INT, current US$)"	DT.INT.PNGB.CD																																																											
Saudi Arabia	SAU	"PPG, commercial banks (INT, current US$)"	DT.INT.PCBK.CD																																																											
Saudi Arabia	SAU	"PPG, bonds (INT, current US$)"	DT.INT.PBND.CD																																																											
Saudi Arabia	SAU	"PPG, official creditors (INT, current US$)"	DT.INT.OFFT.CD																																																											
Saudi Arabia	SAU	"PPG, multilateral concessional (INT, current US$)"	DT.INT.MLTC.CD																																																											
Saudi Arabia	SAU	"PPG, multilateral (INT, current US$)"	DT.INT.MLAT.CD																																																											
Saudi Arabia	SAU	"Population ages 40-44, male (% of male population)"	SP.POP.4044.MA.5Y	4.47730357	4.450394682	4.436631982	4.433146759	4.436879902	4.44587729	4.42973431	4.425828354	4.432218505	4.445009506	4.459508619	4.447454316	4.451153351	4.472671651	4.510275091	4.55920862	4.519515255	4.502153637	4.510485672	4.548701508	4.620872492	4.600088126	4.64059927	4.754272236	4.95276741	5.23536653	5.170786803	5.071932954	4.932997305	4.787207054	4.693526203	4.924420954	5.235263529	5.608790031	5.997570301	6.366188831	6.529841246	6.635985985	6.705498429	6.760633853	6.805029842	6.868750296	6.959637152	7.087812844	7.241182563	7.394043698	7.510797268	7.604684192	7.704623195	7.857200289	8.087512969	8.405124106	8.814590723	9.285793791	9.774618381	10.25052517	10.48060541	10.68816409	
Saudi Arabia	SAU	"Population ages 40-44, female (% of female population)"	SP.POP.4044.FE.5Y	4.385748885	4.361098727	4.341554557	4.326141599	4.314884589	4.307011365	4.286619899	4.273286834	4.264618895	4.256993464	4.247130258	4.223310632	4.203050006	4.187887705	4.177576348	4.169819669	4.145549853	4.126149621	4.11034054	4.096833482	4.085104932	3.937023204	3.830971941	3.774730579	3.776133254	3.838017868	3.812328652	3.754180209	3.65236986	3.52480367	3.411654821	3.472898624	3.581945563	3.743457944	3.947207392	4.176208986	4.344886223	4.47219421	4.553878546	4.616371404	4.706525144	4.78178676	4.904308988	5.060320729	5.212783301	5.344680393	5.452673997	5.503821247	5.53275263	5.598458879	5.746621552	6.051440167	6.43328427	6.8637151	7.306670137	7.744241493	8.018245936	8.251517507	
Saudi Arabia	SAU	"Population ages 35-39, male (% of male population)"	SP.POP.3539.MA.5Y	5.257443859	5.251223206	5.25709253	5.270181235	5.286427514	5.304384754	5.303738889	5.311420193	5.32419355	5.340046551	5.358221527	5.381027926	5.415668033	5.459740025	5.515786004	5.587221578	5.604510766	5.67048336	5.787569357	5.96514952	6.2116838	6.433310869	6.73787704	7.098142354	7.487854728	7.89305712	7.62183163	7.445458569	7.381450486	7.404503252	7.485501847	7.715902869	7.911577784	8.105829299	8.346256884	8.650205696	8.677171498	8.691940045	8.659877333	8.579541129	8.504722208	8.56578291	8.609695253	8.630621194	8.67552536	8.81445319	9.034883289	9.327164559	9.646802571	9.947952767	10.2210148	10.56899067	10.92790109	11.25667139	11.50017557	11.628244	11.40250597	11.10409319	
Saudi Arabia	SAU	"Population ages 35-39, female (% of female population)"	SP.POP.3539.FE.5Y	5.140834443	5.125918813	5.116025416	5.108696331	5.102626251	5.097087176	5.078971156	5.065328857	5.053115833	5.04018448	5.02603144	5.008748305	4.993763773	4.980122739	4.97067595	4.968570982	4.953972322	4.948607906	4.948699797	4.949793868	4.949565389	4.918029012	4.953384707	5.048839409	5.188373114	5.354273917	5.176742874	5.030597152	4.945237552	4.936144642	5.006661234	5.208741281	5.428610373	5.65301583	5.86377344	6.04244331	6.062578998	6.139827146	6.284553444	6.460829933	6.625714457	6.584237215	6.525122585	6.503225768	6.575743422	6.757701621	6.860297772	7.04799804	7.313282062	7.622239464	7.94213046	8.283194072	8.640344779	8.993654627	9.311626436	9.575184107	9.480547453	9.29068953	
Saudi Arabia	SAU	"Population ages 30-34, male (% of male population)"	SP.POP.3034.MA.5Y	6.196292263	6.199261122	6.211804457	6.230191298	6.250334042	6.270123826	6.276762592	6.29407935	6.319652353	6.350299963	6.383499973	6.439007423	6.507812602	6.592132263	6.695995779	6.819160388	7.007587514	7.294430993	7.652394124	8.029684495	8.381142458	8.658861027	8.95649929	9.2644636	9.566827431	9.843735284	9.52377468	9.308998315	9.189585442	9.193919764	9.364471657	9.588093509	9.853003859	10.12433971	10.33418566	10.41847123	10.08251435	9.812309072	9.647430366	9.609540672	9.716556124	9.676410445	9.756638327	9.97738323	10.30046402	10.66366498	10.73750173	10.82063847	10.91125916	10.97093695	10.95475689	10.87580461	10.6897682	10.45042722	10.23061434	10.05755813	9.855394823	9.77341902	
Saudi Arabia	SAU	"Population ages 30-34, female (% of female population)"	SP.POP.3034.FE.5Y	6.057348357	6.042016759	6.029624432	6.018667539	6.007871813	5.996190698	5.971711355	5.955197615	5.94486429	5.936825179	5.927384237	5.915208113	5.910646391	5.91752257	5.937577053	5.96678566	5.965808471	5.975448922	5.985513968	5.981833452	5.956995329	6.047602919	6.158863087	6.286855139	6.438071793	6.614508553	6.525905594	6.537976828	6.635921006	6.796068982	6.997470847	7.123951649	7.212676376	7.247753445	7.213044121	7.104221432	7.067457756	7.035248942	7.012872657	7.042226982	7.163213534	7.281430169	7.492234475	7.760628138	8.045251655	8.317335947	8.502143365	8.717454846	8.931787477	9.101415805	9.194932112	9.29240816	9.340156551	9.377825022	9.446464384	9.541534715	9.374822636	9.305448769	
Saudi Arabia	SAU	"Population ages 25-29, male (% of male population)"	SP.POP.2529.MA.5Y	7.262516476	7.270492538	7.287456591	7.307943009	7.326605839	7.340680669	7.36249997	7.393896593	7.434932527	7.484562202	7.536824649	7.656689809	7.79915009	7.945316111	8.067933519	8.147796431	8.451136221	8.749750865	9.020384429	9.22570491	9.323621459	9.523448316	9.683981342	9.810735371	9.900038227	9.923680884	9.738703653	9.780707318	10.0361241	10.43598334	10.88340701	10.84856614	10.68715263	10.38342255	9.924767185	9.308555361	8.960040236	8.802235587	8.889127266	9.186967715	9.547702791	9.651446243	9.805643524	9.998949048	10.18763195	10.28422771	10.06996602	9.772467094	9.434859745	9.13634023	8.911978545	8.862187406	8.849492875	8.830317228	8.75173275	8.579250759	8.603323013	8.61608854	
Saudi Arabia	SAU	"Population ages 25-29, female (% of female population)"	SP.POP.2529.FE.5Y	7.098276148	7.076193361	7.056443713	7.03733062	7.018465699	7.000320915	6.982854891	6.971995685	6.967445669	6.969337021	6.975518404	7.010203788	7.05348391	7.09554349	7.124452559	7.131411538	7.090822155	7.042709678	6.988083881	6.929258581	6.868226472	7.05787436	7.255404252	7.457382736	7.65677745	7.838898846	7.904171656	8.031520384	8.184038785	8.309309023	8.364165678	8.144440012	7.852268906	7.533959456	7.244089461	7.010658544	7.112485085	7.319998671	7.619984713	7.96077974	8.274298087	8.511566997	8.734354629	8.932270231	9.079469516	9.140640845	9.144945791	9.061076432	8.92509379	8.811678561	8.76842238	8.993462398	9.228830733	9.408226885	9.472281711	9.39931883	9.396368486	9.412165064	
